law_id,state,content,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
CT1015,Connecticut,"Any person who, within this state, distributes, transports or imports into the state, keeps for sale, or offers or exposes for sale, or who gives any assault weapon, except as provided by sections 53-202a to 53-202k, inclusive, shall be guilty of a class C felony and shall be sentenced to a term of imprisonment of which two years may not be suspended or reduced by the court.",0.0,0.0,0.016051858807670745,0.0,0.006644549819818593,0.0,0.0,0.005036542666802707,0.002504403807743366,0.004219384873027397,0.0,0.03298884794236758,0.0,0.06273782265181423,0.0039139083986790705,0.0,0.02968763702664031,0.032784707001153005,0.0,0.005714872555948337
CT1018,Connecticut,"No person shall sell, barter, hire, lend, give, deliver or otherwise transfer to any person under the age of eighteen years any pistol or revolver, except that a pistol or revolver may be temporarily transferred to any person only for the use by such person in target shooting or on a firing or shooting range, provided such use is otherwise permitted by law and is under the immediate supervision of a person eligible to possess a pistol or revolver.",0.0014542496162350733,0.001424285407572798,0.06358942934212201,0.0,0.0,0.0,0.0,0.0,0.0,0.22511760480113602,0.0,0.0,0.0,0.0,0.0,0.005285437309707081,0.0,0.018860574431219,0.0,0.0
CT1021,Connecticut,"(b) (1) Except as provided in subdivision (2) of this subsection, no person, firm or corporation may sell, deliver or otherwise transfer, at retail, any long gun to any person under eighteen years of age.",0.0,0.01022650203777773,0.10229483781353224,0.0,0.0,0.0,0.0,0.0,0.0,0.0689866080240371,0.0,0.005291243263016162,0.0,0.0,0.0,0.0,0.0830435528398629,0.001550065752292925,0.0,0.014477709839081851
CT1023,Connecticut,"No person shall carry any pistol or revolver upon his or her person, except when such person is within the dwelling house or place of business of such person, without a permit to carry the same issued as provided in section 29-28.",0.0,0.0,0.0015615769815645647,0.0,0.0,0.02440289814332188,5.7227235421723395e-05,0.0,0.0,0.2619572831966379,0.0,0.0,0.06411497369914208,0.04708744211935428,0.0,0.0,0.0,0.04877877390540382,0.0,0.0
CT1024,Connecticut,"(a) On and after October 1, 1995, no person may purchase or receive any pistol or revolver unless such person holds a valid permit to carry a pistol or revolver issued pursuant to subsection (b) of section 29-28, a valid permit to sell at retail a pistol or revolver issued pursuant to subsection (a) of section 29-28 or a valid eligibility certificate for a pistol or revolver issued pursuant to section 29-36f or is a federal marshal, sheriff, parole officer or peace officer.",0.00020392948130807946,0.0,0.0,0.0,0.0,0.00874518176624547,0.0,0.0,0.0,0.35581654867732965,0.0,0.0,0.0,0.0,0.0,0.036319384500187846,0.0,0.0,0.07038674894288119,0.0
CT1025,Connecticut,"On and after April 1, 2014, no person may purchase or receive any long gun unless such person holds a valid long gun eligibility certificate issued pursuant to section 29-37p, a valid permit to carry a pistol or revolver issued pursuant to subsection (b) of section 29-28, a valid permit to sell at retail a pistol or revolver issued pursuant to subsection (a) of section 29-28 or a valid eligibility certificate for a pistol or revolver issued pursuant to section 29-36f.",0.0,0.005347866927987992,0.0,0.0033019241160923895,0.005852649361996062,0.0,0.0,0.0,0.0,0.2990595585583196,0.0,0.0,0.0,0.0,0.0,0.08248176749243596,0.0,0.0,0.01090619888244877,0.0
CT1026,Connecticut,"Sec. 29-31  The vendor of any pistol or revolver shall keep a record of each pistol or revolver sold in a book kept for that purpose, which record shall be in such form as is prescribed by 27 CFR 478.125. The vendor of any pistol or revolver shall make such record available for inspection upon the request of any sworn member of an organized local police department or the Division of State Police within the Department of Emergency Services and Public Protection or any investigator assigned to the state-wide firearms trafficking task force established under section 29-38e. Sec. 29-33(e): (e) Upon the sale, delivery or other transfer of any pistol or revolver, the person making the purchase or to whom the same is delivered or transferred shall sign a receipt for such pistol or revolver, which shall contain the name and address of such person, the date of sale, the caliber, make, model and manufacturer's number and a general description of such pistol or revolver, the identification number of such person's permit to carry pistols or revolvers, issued pursuant to subsection (b) of section 29-28, permit to sell at retail pistols or revolvers, issued pursuant to subsection (a) of said section, or eligibility certificate for a pistol or revolver, issued pursuant to section 29-36f, if any, and the authorization number designated for the transfer by the Department of Emergency Services and Public Protection. The person, firm or corporation selling such pistol or revolver or making delivery or transfer thereof shall give one copy of the receipt to the person making the purchase of such pistol or revolver or to whom the same is delivered or transferred, shall retain one copy of the receipt for at least five years, and shall send, by first class mail, or electronically transmit, within forty-eight hours of such sale, delivery or other transfer, one copy of the receipt to the Commissioner of Emergency Services and Public Protection and one copy of the receipt to the chief of police or, where there is no chief of police, the warden of the borough or the first selectman of the town, as the case may be, of the town in which the transferee resides.",0.007594200762955073,0.0,0.0,0.0,0.013847635862508206,0.007151486808135408,1.3616703602386043e-05,2.445995947973982e-05,0.0,0.27607656982265233,0.0,0.0,0.0,0.0,0.0,0.0,0.14353668446696505,0.0,0.0,0.0
CT1027,Connecticut,"Upon the sale, delivery or other transfer of the long gun, the transferee shall sign in triplicate a receipt for such long gun, which shall contain the name, address and date and place of birth of such transferee, the date of such sale, delivery or transfer and the caliber, make, model and manufacturer's number and a general description thereof. Not later than twenty-four hours after such sale, delivery or transfer, the transferor shall send by first class mail or electronically transfer one receipt to the Commissioner of Emergency Services and Public Protection and one receipt to the chief of police or, where there is no chief of police, the warden of the borough or the first selectman, of the town in which the transferee resides, and shall retain one receipt, together with the original application, for at least five years.",0.048100644540841425,0.004230564802539792,0.0030321724729473276,0.008700008412965662,0.0,0.03827287633270475,0.0018295491277833672,0.0,0.0,0.007397179239391787,0.0,0.0,0.0,0.0,0.0,0.0,0.19333904354324818,0.0,0.0,0.0
CT1029,Connecticut,"No eligibility certificate for a pistol or revolver shall be issued under the provisions of said section unless the applicant for such certificate gives to the Commissioner of Emergency Services and Public Protection, upon the commissioner's request, full information concerning the applicant's criminal record and relevant information concerning the applicant's mental health history....The commissioner shall, within sixty days of receipt of the national criminal history records check from the Federal Bureau of Investigation, either approve the application and issue the eligibility certificate or deny the application and notify the applicant of the reason for such denial in writing.",0.0,0.0,0.0,0.0013908314370187872,0.008853519263543714,0.12627365506270813,0.0,0.0,0.11812948295725309,0.038582298489655546,0.0,0.0,0.0,0.0,0.0,0.10479744134364423,0.0,0.0,0.0,0.04647478109095412
CT1030,Connecticut,"No person, firm or corporation shall deliver any pistol or revolver at retail except upon written application on a form prescribed and furnished by the commissioner of state police, in triplicate, one copy of which shall be mailed by first class mail on the day of receipt of such application to the chief of the police department of the municipality within which the applicant resides or, where there is no chief of police, the first selectman or warden of such municipality, as the case may be, and to the commissioner of state police, and no sale or delivery of any pistol or revolver shall be made until the expiration of one week from the date of the mailing of such copies.",0.01627981321458748,0.0,0.0,0.0,0.0,0.06595378548135726,0.0,0.018878876651972663,0.055606047557409936,0.1355099093423337,0.0,0.0,0.0,0.0,0.0,0.0,0.09868959317490118,0.0,0.0,0.0
CT1033,Connecticut,"No person, firm or corporation may deliver, at retail, any firearm, as defined in section 53a–3 of the general statutes, except a pistol or revolver, to any person unless such person makes application on a form prescribed and furnished by the commissioner of public safety, in triplicate, one copy of which shall be mailed by first class mail on the day of receipt of such application to the chief of the police department of the municipality within which the applicant resides or, where there is no chief of police, the first selectman or warden of such municipality, as the case may be, and to the commissioner of public safety, and no sale or delivery of any firearm shall be made until the expiration of two weeks from the date of the mailing of such copies.",0.012600569501875141,0.0,0.0,0.0,0.0,0.057633317769537985,0.016585014142472324,0.014829175300601235,0.050120202931260634,0.08661555040033862,0.0,0.0,0.005293651203416939,0.0,0.0,0.08392359219047274,0.07977258435755583,0.034465656207606395,0.0,0.0
CT1039,Connecticut,"Any person who, within this state, distributes, transports or imports into the state, keeps for sale, or offers or exposes for sale, or who gives any assault weapon, except as provided by sections 53-202a to 53-202k, inclusive, shall be guilty of a class C felony and shall be sentenced to a term of imprisonment of which two years may not be suspended or reduced by the court.",0.0,0.0,0.016051858807670745,0.0,0.006644549819818593,0.0,0.0,0.005036542666802707,0.002504403807743366,0.004219384873027397,0.0,0.03298884794236758,0.0,0.06273782265181423,0.0039139083986790705,0.0,0.02968763702664031,0.032784707001153005,0.0,0.005714872555948337
CT1040,Connecticut,"(a) No person, firm or corporation shall sell, deliver or otherwise transfer any pistol or revolver to any person who is prohibited from possessing a pistol or revolver as provided in section 53a-217c.

(b) On and after October 1, 1995, no person may purchase or receive any pistol or revolver unless such person holds a valid permit to carry a pistol or revolver issued pursuant to subsection (b) of section 29-28, a valid permit to sell at retail a pistol or revolver issued pursuant to subsection (a) of section 29-28 or a valid eligibility certificate for a pistol or revolver issued pursuant to section 29-36f or is a federal marshal, parole officer or peace officer.",0.0020068506672624676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014852270566658,0.0,0.0,0.0,0.0,0.0,0.03021356688073502,0.0,0.0,0.05218832313177831,0.0
CT1042,Connecticut,"(a) Upon complaint on oath by any state's attorney or assistant state's attorney or by any two police officers, to any judge of the Superior Court, that such state's attorney or police officers have probable cause to believe that (1) a person poses a risk of imminent personal injury to himself or herself or to other individuals, (2) such person possesses one or more firearms, and (3) such firearm or firearms are within or upon any place, thing or person, such judge may issue a warrant commanding a proper officer to enter into or upon such place or thing, search the same or the person and take into such officer's custody any and all firearms. Such state's attorney or police officers shall not make such complaint unless such state's attorney or police officers have conducted an independent investigation and have determined that such probable cause exists and that there is no reasonable alternative available to prevent such person from causing imminent personal injury to himself or herself or to others with such firearm.



      (b) A warrant may issue only on affidavit sworn to by the complainant or complainants before the judge and establishing the grounds for issuing the warrant, which affidavit shall be part of the seizure file. In determining whether grounds for the application exist or whether there is probable cause to believe they exist, the judge shall consider: (1) Recent threats or acts of violence by such person directed toward other persons; (2) recent threats or acts of violence by such person directed toward himself or herself; and (3) recent acts of cruelty to animals as provided in subsection (b) of section 53-247 by such person. In evaluating whether such recent threats or acts of violence constitute probable cause to believe that such person poses a risk of imminent personal injury to himself or herself or to others, the judge may consider other factors including, but not limited to (A) the reckless use, display or brandishing of a firearm by such person, (B) a history of the use, attempted use or threatened use of physical force by such person against other persons, (C) prior involuntary confinement of such person in a hospital for persons with psychiatric disabilities, and (D) the illegal use of controlled substances or abuse of alcohol by such person. If the judge is satisfied that the grounds for the application exist or that there is probable cause to believe that they exist, such judge shall issue a warrant naming or describing the person, place or thing to be searched. The warrant shall be directed to any police officer of a regularly organized police department or any state police officer. It shall state the grounds or probable cause for its issuance and it shall command the officer to search within a reasonable time the person, place or thing named for any and all firearms. A copy of the warrant shall be given to the person named therein together with a notice informing the person that such person has the right to a hearing under this section and the right to be represented by counsel at such hearing.",0.0,0.0012876227139145945,0.004211216796358127,0.0034735837777804847,0.04800800510559275,0.046627117273611775,0.002533084984537399,0.005008576819017251,0.010861384191313037,0.010941715566957685,0.012276035891670147,0.008204124901055007,0.03142740856096314,0.0010121947257762665,0.0,0.0008341612992048596,0.016422298923884783,0.05287448095852583,0.15822225008859037,0.0
CT1043,Connecticut,"(a) A person is guilty of criminal possession of a firearm, ammunition or an electronic defense weapon when such person possesses a firearm, ammunition or an electronic defense weapon and has been discharged from custody within the preceding twenty years after having been found not guilty of a crime by reason of mental disease or defect pursuant to section 53a-13.  (A) has been confined on or after October 1, 2013, in a hospital for persons with psychiatric disabilities, as defined in section 17a-495, within the preceding sixty months by order of a probate court, or with respect to any person who holds a valid permit or certificate that was issued or renewed under the provisions of section 29-28 or 29-36f in effect prior to October 1, 2013, such person has been confined in such hospital within the preceding twelve months",0.0,0.0,0.005261666049109406,0.005531790528530514,0.04262693539197644,0.0024936435968102347,0.0,0.00102487240735958,0.015517057377064639,0.04836213541915783,0.08012939435537693,0.010087141737427016,0.007984927167679625,0.049419608350279975,0.0,0.025435880797042735,0.0,0.04896121775511047,0.01878301279163166,0.0
CT1044,Connecticut,"(a) A person is guilty of criminal possession of a firearm, ammunition or an electronic defense weapon when such person possesses a firearm, ammunition or an electronic defense weapon and has been discharged from custody within the preceding twenty years after having been found not guilty of a crime by reason of mental disease or defect pursuant to section 53a-13.  (B) has been voluntarily admitted on or after October 1, 2013, to a hospital for persons with psychiatric disabilities, as defined in section 17a-495, within the preceding six months for care and treatment of a psychiatric disability.",0.0,0.0,0.008455557359401669,0.005661899970732607,0.011805705778866806,0.0,0.0,0.005896260998283212,0.0014798010698264933,0.0,0.10487568479277848,0.02294413863459281,0.0,0.06426975576592424,0.0,0.0,0.0,0.049415533642205293,0.025930275418709684,0.002732762491103234
CT1045,Connecticut,"(3) A member of the University of California Police Department, as defined in subdivision (b) of Section 830.2.",0.0,0.0,0.0,0.005459179054997357,0.0019987672556973416,0.003508878447384938,0.0625011598416647,0.018091505592075053,0.0,0.0,0.0,0.001244148393431869,0.01606689167748439,0.0,0.0,0.0,0.049574834525383873,0.0,0.06405617530470228,0.0
CT1046,Connecticut,"§ 46b-38a(2):  “Family or household member” means any of the following persons, regardless of the age of such person: (A) Spouses or former spouses; (B) parents or their children; (C) persons related by blood or marriage; (D) persons other than those persons described in subparagraph (C) of this subdivision presently residing together or who have resided together; (E) persons who have a child in common regardless of whether they are or have been married or have lived together at any time; and (F) persons in, or who have recently been in, a dating relationship. 53a-217(a)(4): A person is guilty of criminal possession of a firearm, ammunition or an electronic defense weapon when such person possesses a firearm, ammunition or an electronic defense weapon and (4) knows that such person is subject to (A) a restraining or protective order of a court of this state that has been issued against such person, after notice has been provided to such person, in a case involving the use, attempted use or threatened use of physical force against another person. § 46b-15(b); Upon receipt of the application the court shall order that a hearing on the application be held not later than fourteen days from the date of the order except that, if the application indicates that the respondent holds a permit to carry a pistol or revolver, an eligibility certificate for a pistol or revolver, a long gun eligibility certificate or an ammunition certificate or possesses one or more firearms or ammunition, and the court orders an ex parte order, the court shall order that a hearing be held on the application not later than seven days from the date on which the ex parte order is issued.",0.0006977814493129488,0.0044613467505049895,0.0,0.0,0.1894030831907345,0.01948236127708113,0.0,0.0,0.04829190087667029,0.06822369502442306,0.007854505378228283,0.028082435248285572,0.0,0.04488260922946251,0.0,0.054709657795080635,0.0,0.041511682913438215,0.010662000435259252,0.0
CT1048,Connecticut,"The Commissioner of Emergency Services and Public Protection shall issue an eligibility certificate unless said commissioner finds that the applicant: (1) Has failed to successfully complete a course approved by the Commissioner of Emergency Services and Public Protection in the safety and use of pistols and revolvers including, but not limited to, a safety or training course in the use of pistols and revolvers available to the public offered by a law enforcement agency, a private or public educational institution or a firearms training school, utilizing instructors certified by the National Rifle Association or the Department of Energy and Environmental Protection and a safety or training course in the use of pistols or revolvers conducted by an instructor certified by the state or the National Rifle Association.",0.0,0.0002696464376323185,0.0,0.0,0.030551250790417865,0.037577862945188875,0.0902959215331083,0.00045479957814381985,0.0,0.002391572839563821,0.0,0.003802195988484352,0.0,0.0,0.0,0.1860270284278103,0.02571896379275626,0.0,0.005548341021350073,0.0
CT1049,Connecticut,"No state or temporary state permit to carry a pistol or revolver shall be issued under this subsection if the applicant (1) has failed to successfully complete a course approved by the Commissioner of Emergency Services and Public Protection in the safety and use of pistols and revolvers including, but not limited to, a safety or training course in the use of pistols and revolvers available to the public offered by a law enforcement agency, a private or public educational institution or a firearms training school, utilizing instructors certified by the National Rifle Association or the Department of Energy and Environmental Protection and a safety or training course in the use of pistols or revolvers conducted by an instructor certified by the state or the National Rifle Association",0.0,0.00023239047302833546,0.0,0.0,0.018848504566506403,0.04371549147700714,0.09048833040894236,0.0011627507683731363,0.0,0.050040644531983494,0.0,0.01647978377869901,0.0,0.0,0.0,0.16622885926607725,0.009023376277645014,0.0,0.010329328289283134,0.0
CT1053,Connecticut,"No person, firm or corporation may sell, deliver or otherwise transfer, at retail, any long gun to any person unless such person makes application on a form prescribed and furnished by the Commissioner of Emergency Services and Public Protection, which shall be attached by the transferor to the federal sale or transfer document and filed and retained by the transferor for at least twenty years or until such transferor goes out of business. Such application shall be available for inspection during normal business hours by law enforcement officials. No such sale, delivery or other transfer of any long gun shall be made until the person, firm or corporation making such sale, delivery or transfer has ensured that such application has been completed properly and has obtained an authorization number from the Commissioner of Emergency Services and Public Protection for such sale, delivery or transfer. The Department of Emergency Services and Public Protection shall make every effort, including performing the national instant criminal background check, to determine if the applicant is eligible to receive such long gun. ",0.005868329242759361,0.009188150035178698,0.004018076333998268,0.01639312765497897,0.0271579421797999,0.01977185763439955,0.022044591929500878,0.0,0.04275555489398832,0.04297270686241874,0.0,0.0,0.0,0.0,0.0,0.0,0.1787426309490694,0.0,0.0,0.017473749226412077
CT1055,Connecticut,"Beginning on the date that is 90 days after the date of enactment of this subsection and ending on the day before the date that is 60 months after such date of enactment, it shall be unlawful for any licensed importer, licensed manufacturer, or licensed dealer to sell, deliver, or transfer a handgun to an individual who is not licensed under section 923, unless— 

(A) after the most recent proposal of such transfer by the transferee— 

(i) the transferor has— 

(I) received from the transferee a statement of the transferee containing the information described in paragraph (3); 

(II) verified the identity of the transferee by examining the identification document presented; 

(III) within 1 day after the transferee furnishes the statement, provided notice of the contents of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(IV) within 1 day after the transferee furnishes the statement, transmitted a copy of the statement to the chief law enforcement officer of the place of residence of the transferee; and 

(ii) (I) 5 business days (meaning days on which State offices are open) have elapsed from the date the transferor furnished notice of the contents of the statement to the chief law enforcement officer, during which period the transferor has not received information from the chief law enforcement officer that receipt or possession of the handgun by the transferee would be in violation of Federal, State, or local law; or 

(II) the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal, State, or local law",0.2742548590726808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005158637761459444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT1056,Connecticut,"Beginning on the date that is 30 days after the Attorney General notifies licensees under section 103(d) of the Brady Handgun Violence Prevention Act that the national instant criminal background check system is established, a licensed importer, licensed manufacturer, or licensed dealer shall not transfer a firearm to any other person who is not licensed under this chapter, unless—

(A) before the completion of the transfer, the licensee contacts the national instant criminal background check system established under section 103 of that Act;

(B) (i) the system provides the licensee with a unique identification number; or

(ii) 3 business days (meaning a day on which State offices are open) have elapsed since the licensee contacted the system, and the system has not notified the licensee that the receipt of a firearm by such other person would violate subsection (g) or (n) of this section; and

(C) the transferor has verified the identity of the transferee by examining a valid identification document (as defined in section 1028(d) of this title) of the transferee containing a photograph of the transferee.",0.0,0.0,0.0,0.4145261106618695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000685822723536529
CT1061,Connecticut,"Common law castle doctrine. Common law castle doctrine was solidified in the United States throughout the 19th century.  “By the beginning of the twentieth century it was well accepted in the United States that a man attacked in his own home had no duty to retreat before using deadly force, so long as he reasonably believed it necessary to save his own life.” Indeed, by the 1920s, sources note that the castle doctrine expanded to cover situations where the individual had a reasonable fear of imminent death or severe bodily harm. (Catalfamo 509).",0.0,0.3699556194010858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT1064,Connecticut,"Except as provided in subsections (b) and (c) of this section, whenever a peace officer determines upon speedy information that a family violence crime has been committed within such officer's jurisdiction, such officer shall arrest the person suspected of its commission and charge such person with the appropriate crime. The decision to arrest and charge shall not (1) be dependent on the specific consent of the victim, (2) consider the relationship between persons suspected of committing a family violence crime, or (3) be based solely on a request by the victim. Whenever a peace officer determines that a family violence crime has been committed, such officer may seize any firearm or electronic defense weapon, as defined in section 53a-3, or ammunition at the location where the crime is alleged to have been committed that is in the possession of any person arrested for the commission of such crime or suspected of its commission or that is in plain view. Not later than seven days after any such seizure, the law enforcement agency shall return such firearm, electronic defense weapon or ammunition in its original condition to the rightful owner thereof unless such person is ineligible to possess such firearm, electronic defense weapon or ammunition or unless otherwise ordered by the court.",0.0,0.0,0.0037067244238623083,0.004145046550246086,0.0,0.0,0.0,0.006106411945140115,0.0,0.0,0.06866299526664614,0.008155082061652276,0.0056286025546568915,0.029135602988487608,0.0022652027669853394,0.0,0.0005286632251456717,0.022603020725389594,0.2871345038632764,0.0
CT1069,Connecticut,"Any person who lawfully possesses an assault weapon under sections 53-202a to 53-202k, inclusive, or a firearm, as defined in section 53a-3, that is lost or stolen from such person shall report the loss or theft to the organized local police department for the town in which the loss or theft occurred or, if such town does not have an organized local police department, to the state police troop having jurisdiction for such town within seventy-two hours of when such person discovered or should have discovered the loss or theft.",0.0,0.0,0.0,0.0,0.0,0.006711117267091467,0.0,0.30479237907902196,0.0,0.005602852846245169,0.0,0.006122023709052105,0.0,0.041650444703778974,0.0,0.0,0.001623335515902764,0.0,0.0006849548964203998,0.0
CT1070,Connecticut,"Any person who lawfully possesses an assault weapon under sections 53-202a to 53-202k, inclusive, or a firearm, as defined in section 53a-3, that is lost or stolen from such person shall report the loss or theft to the organized local police department for the town in which the loss or theft occurred or, if such town does not have an organized local police department, to the state police troop having jurisdiction for such town within seventy-two hours of when such person discovered or should have discovered the loss or theft.",0.0,0.0,0.0,0.0,0.0,0.006711117267091467,0.0,0.30479237907902196,0.0,0.005602852846245169,0.0,0.006122023709052105,0.0,0.041650444703778974,0.0,0.0,0.001623335515902764,0.0,0.0006849548964203998,0.0
CT1072,Connecticut,"(a) Whenever a law enforcement agency seizes a firearm in connection with a criminal arrest or pursuant to a search warrant without an arrest or otherwise recovers a firearm, such agency shall forthwith take all appropriate steps to identify and trace the history of such firearm.",0.0,9.692973086046e-05,0.0,0.0,0.01214089925080912,0.009202250035102087,0.0005486740962817959,0.048071436629930325,0.0,0.0,0.0,0.0,0.0065256342735841,0.0,0.0006374548164797834,0.00735726087655518,0.00014601817154689814,0.016499512965275173,0.1073523577805718,0.04008789858834587
CT1074,Connecticut,"(a) On and after October 1, 1995, no person may purchase or receive any pistol or revolver unless such person holds a valid permit to carry a pistol or revolver issued pursuant to subsection (b) of section 29-28, a valid permit to sell at retail a pistol or revolver issued pursuant to subsection (a) of section 29-28 or a valid eligibility certificate for a pistol or revolver issued pursuant to section 29-36f or is a federal marshal, sheriff, parole officer or peace officer.",0.00020392948130807946,0.0,0.0,0.0,0.0,0.00874518176624547,0.0,0.0,0.0,0.35581654867732965,0.0,0.0,0.0,0.0,0.0,0.036319384500187846,0.0,0.0,0.07038674894288119,0.0
CT1075,Connecticut,"(a) A person is guilty of firearms trafficking if such person, knowingly and intentionally, directly or indirectly, causes one or more firearms that such person owns, is in possession of or is in control of to come into the possession of or control of another person who such person knows or has reason to believe is prohibited from owning or possessing any firearm under state or federal law.

(b) (1) Any person who violates any provision of this section shall be guilty of a class C felony if such person, on or after October 1, 2007, but prior to October 1, 2013, sells, delivers or otherwise transfers five or fewer firearms, and a class B felony if such person, on or after October 1, 2007, but prior to October 1, 2013, sells, delivers or otherwise transfers more than five firearms. (2) Any person who violates any provision of this section on or after October 1, 2013, shall be guilty of a class B felony for which three years of the sentence imposed may not be suspended or reduced by the court, and ten thousand dollars of the fine imposed may not be remitted or reduced by the court unless the court states on the record its reasons for remitting or reducing such fine.

(c) For the purposes of this section, “firearm” means “firearm” as defined in section 53a-3, but does not include a rifle or shotgun or an antique firearm as defined in section 29-37a.",0.0,0.0015735895919970527,0.011753440577009113,0.001605521230054243,0.03368724967660685,0.0,0.0,0.006949797945566281,0.0,0.016848311841033387,0.01915621592597767,0.03725526627310431,0.019737713744616536,0.008553337942033628,0.010527434869065952,0.009445841010953783,0.014783699918327453,0.16884661393659536,0.0,0.004063273092128349
CT1076,Connecticut,"(a) Any person who purchases a firearm, as defined in section 53a-3, pursuant to section 29-33 or 29-37a with the intent to transfer such firearm to any other person who the transferor knows or has reason to believe is prohibited from purchasing or otherwise receiving such a firearm pursuant to section 29-33 or 29-37a shall be guilty of a class C felony for which two years of the sentence imposed may not be suspended or reduced by the court, and five thousand dollars of the fine imposed may not be remitted or reduced by the court unless the court states on the record its reasons for remitting or reducing such fine.



(b) Any person prohibited from purchasing or otherwise receiving or possessing a firearm and who solicits, employs or assists any person in violating the provisions of subsection (a) of this section shall be guilty of a class D felony for which one year of the sentence imposed may not be suspended or reduced by the court, and three thousand dollars of the fine imposed may not be remitted or reduced by the court unless the court states on the record its reasons for remitting or reducing such fine, except that if such person who is prohibited from purchasing or otherwise receiving or possessing a firearm obtains a firearm pursuant to a violation of subsection (a) of this section, such person shall be guilty of a class C felony for which two years of the sentence imposed may not be suspended or reduced by the court, and five thousand dollars of the fine imposed may not be remitted or reduced by the court unless the court states on the record its reasons for remitting or reducing such fine. Each transfer shall constitute a separate offense.",0.0,0.004428594277290615,0.010192153326182432,0.003281342724490985,0.06718655676010031,0.0,0.0,0.0017015995568236493,0.0,0.020927568702667796,0.01423578219843608,0.0,0.0,0.014082847991777274,0.011676899725712099,0.0040122678033546084,0.02853758744281023,0.09028145628342894,0.0,0.007904774303066239
CT1077,Connecticut,"Sec. 29-37a. Sale, delivery or transfer of long guns. Procedure. Penalty. (a) For the purposes of this section, “long gun” means a firearm, as defined in section 53a-3, other than a pistol or revolver.

(b) (1) Except as provided in subdivision (2) of this subsection, no person, firm or corporation may sell, deliver or otherwise transfer, at retail, any long gun to any person under eighteen years of age.

(2) No person, firm or corporation may sell, deliver or otherwise transfer, at retail, any semi-automatic centerfire rifle that has or accepts a magazine with a capacity exceeding five rounds to any person under twenty-one years of age. The provisions of this subdivision shall not apply to the sale, delivery or transfer of such a rifle to any person who is a member or employee of an organized local police department, the Department of Emergency Services and Public Protection or the Department of Correction or a member of the military or naval forces of this state or of the United States for use in the discharge of their duties.

(c) On and after April 1, 2014, no person may purchase or receive any long gun unless such person holds a valid long gun eligibility certificate issued pursuant to section 29-37p, a valid permit to carry a pistol or revolver issued pursuant to subsection (b) of section 29-28, a valid permit to sell at retail a pistol or revolver issued pursuant to subsection (a) of section 29-28 or a valid eligibility certificate for a pistol or revolver issued pursuant to section 29-36f.

(d) No person, firm or corporation may sell, deliver or otherwise transfer, at retail, any long gun to any person unless such person makes application on a form prescribed and furnished by the Commissioner of Emergency Services and Public Protection, which shall be attached by the transferor to the federal sale or transfer document and filed and retained by the transferor for at least twenty years or until such transferor goes out of business. Such application shall be available for inspection during normal business hours by law enforcement officials. No such sale, delivery or other transfer of any long gun shall be made until the person, firm or corporation making such sale, delivery or transfer has ensured that such application has been completed properly and has obtained an authorization number from the Commissioner of Emergency Services and Public Protection for such sale, delivery or transfer. The Department of Emergency Services and Public Protection shall make every effort, including performing the national instant criminal background check, to determine if the applicant is eligible to receive such long gun. If it is determined that the applicant is ineligible to receive such long gun, the Commissioner of Emergency Services and Public Protection shall immediately notify the person, firm or corporation to whom such application was made and no such long gun shall be sold, delivered or otherwise transferred to such applicant by such person, firm or corporation. When any long gun is delivered in connection with any sale or purchase, such long gun shall be enclosed in a package, the paper or wrapping of which shall be securely fastened, and no such long gun when delivered on any sale or purchase shall be loaded or contain any gunpowder or other explosive or any bullet, ball or shell. Upon the sale, delivery or other transfer of the long gun, the transferee shall sign in triplicate a receipt for such long gun, which shall contain the name, address and date and place of birth of such transferee, the date of such sale, delivery or transfer and the caliber, make, model and manufacturer's number and a general description thereof. Not later than twenty-four hours after such sale, delivery or transfer, the transferor shall send by first class mail or electronically transfer one receipt to the Commissioner of Emergency Services and Public Protection and one receipt to the chief of police or, where there is no chief of police, the warden of the borough or the first selectman, of the town in which the transferee resides, and shall retain one receipt, together with the original application, for at least five years.",0.010126223929765626,0.017501423963136965,0.01577847831597746,0.00801546047796963,0.021216577796172382,0.013303804011407787,0.016957379578866727,0.0,0.027548183447140596,0.1498964340217277,0.0,0.0,0.0,0.0,0.0,0.0017030965498707478,0.19691234751179137,0.0,0.0,0.0
